datetime, ticker, mentions
02/04/2021 17:37:14,GME,490
02/04/2021 17:37:14,R,17
02/04/2021 17:37:14,MAN,3
02/04/2021 17:37:14,GO,5
02/04/2021 17:37:14,EDIT,12
02/04/2021 17:37:14,IT,18
02/04/2021 17:37:14,M,10
02/04/2021 17:37:14,CASH,2
02/04/2021 17:37:14,HE,10
02/04/2021 17:37:14,BBQ,1
02/04/2021 17:37:14,HES,6
02/04/2021 17:37:14,B,15
02/04/2021 17:37:14,U,17
02/04/2021 17:37:14,L,13
02/04/2021 17:37:14,H,1
02/04/2021 17:37:14,LOVE,5
02/04/2021 17:37:14,CEO,65
02/04/2021 17:37:14,ALL,16
02/04/2021 17:37:14,HA,3
02/04/2021 17:37:14,NYC,6
02/04/2021 17:37:14,RE,4
02/04/2021 17:37:14,USA,6
02/04/2021 17:37:14,CAN,2
02/04/2021 17:37:14,T,51
02/04/2021 17:37:14,FOR,6
02/04/2021 17:37:14,ARE,5
02/04/2021 17:37:14,ADS,1
02/04/2021 17:37:14,G,8
02/04/2021 17:37:14,CLNE,2
02/04/2021 17:37:14,Y,17
02/04/2021 17:37:14,TDI,1
02/04/2021 17:37:14,MA,1
02/04/2021 17:37:14,ICLN,23
02/04/2021 17:37:14,ICE,35
02/04/2021 17:37:14,NG,1
02/04/2021 17:37:14,TCP,2
02/04/2021 17:37:14,C,11
02/04/2021 17:37:14,ONE,8
02/04/2021 17:37:14,THO,1
02/04/2021 17:37:14,WOW,1
02/04/2021 17:37:14,PS,5
02/04/2021 17:37:14,AMC,299
02/04/2021 17:37:14,SO,6
02/04/2021 17:37:14,UK,8
02/04/2021 17:37:14,F,18
02/04/2021 17:37:14,UI,10
02/04/2021 17:37:14,COST,1
02/04/2021 17:37:14,AN,3
02/04/2021 17:37:14,FORM,1
02/04/2021 17:37:14,HUGE,7
02/04/2021 17:37:14,TD,9
02/04/2021 17:37:14,QQQ,10
02/04/2021 17:37:14,TSLA,128
02/04/2021 17:37:14,AAPL,23
02/04/2021 17:37:14,AT,12
02/04/2021 17:37:14,IRS,10
02/04/2021 17:37:14,J,2
02/04/2021 17:37:14,EFT,1
02/04/2021 17:37:14,BAH,1
02/04/2021 17:37:14,VERY,6
02/04/2021 17:37:14,CC,9
02/04/2021 17:37:14,HSBC,1
02/04/2021 17:37:14,EAR,1
02/04/2021 17:37:14,BRO,2
02/04/2021 17:37:14,NICE,1
02/04/2021 17:37:14,PLTR,88
02/04/2021 17:37:14,CNC,5
02/04/2021 17:37:14,EXP,2
02/04/2021 17:37:14,SE,2
02/04/2021 17:37:14,PSA,2
02/04/2021 17:37:14,DIS,5
02/04/2021 17:37:14,NOW,8
02/04/2021 17:37:14,SI,7
02/04/2021 17:37:14,K,13
02/04/2021 17:37:14,AMP,5
02/04/2021 17:37:14,X,33
02/04/2021 17:37:14,IR,4
02/04/2021 17:37:14,CODX,1
02/04/2021 17:37:14,BB,53
02/04/2021 17:37:14,RKT,19
02/04/2021 17:37:14,CFO,5
02/04/2021 17:37:14,MSFT,14
02/04/2021 17:37:14,PSTH,1
02/04/2021 17:37:14,BE,6
02/04/2021 17:37:14,EOD,5
02/04/2021 17:37:14,AGO,1
02/04/2021 17:37:14,ASO,66
02/04/2021 17:37:14,ATH,18
02/04/2021 17:37:14,APHA,18
02/04/2021 17:37:14,TLRY,10
02/04/2021 17:37:14,NOK,3
02/04/2021 17:37:14,SPCE,1
02/04/2021 17:37:14,OI,6
02/04/2021 17:37:14,D,22
02/04/2021 17:37:14,LL,1
02/04/2021 17:37:14,DNN,2
02/04/2021 17:37:14,DDD,2
02/04/2021 17:37:14,GOOD,2
02/04/2021 17:37:14,ON,8
02/04/2021 17:37:14,JMIA,1
02/04/2021 17:37:14,LPL,1
02/04/2021 17:37:14,TURN,2
02/04/2021 17:37:14,LRCX,6
02/04/2021 17:37:14,VIACA,3
02/04/2021 17:37:14,NNDM,1
02/04/2021 17:37:14,XOM,3
02/04/2021 17:37:14,NEXT,1
02/04/2021 17:37:14,OR,9
02/04/2021 17:37:14,NIO,8
02/04/2021 17:37:14,LE,1
02/04/2021 17:37:14,RICK,1
02/04/2021 17:37:14,PLAY,2
02/04/2021 17:37:14,IP,5
02/04/2021 17:37:14,BY,3
02/04/2021 17:37:14,SD,1
02/04/2021 17:37:14,BIG,1
02/04/2021 17:37:14,FUV,2
02/04/2021 17:37:14,GM,22
02/04/2021 17:37:14,CCS,2
02/04/2021 17:37:14,FSD,10
02/04/2021 17:37:14,BEAT,1
02/04/2021 17:37:14,RC,1
02/04/2021 17:37:14,RPM,1
02/04/2021 17:37:14,STEP,3
02/04/2021 17:37:14,ARR,2
02/04/2021 17:37:14,AI,18
02/04/2021 17:37:14,GE,1
02/04/2021 17:37:14,GHG,1
02/04/2021 17:37:14,PEG,2
02/04/2021 17:37:14,AMZN,11
02/04/2021 17:37:14,PM,33
02/04/2021 17:37:14,DCF,6
02/04/2021 17:37:14,FT,2
02/04/2021 17:37:14,PLUG,19
02/04/2021 17:37:14,NEE,10
02/04/2021 17:37:14,RIDE,5
02/04/2021 17:37:14,GEVO,8
02/04/2021 17:37:14,FMC,1
02/04/2021 17:37:14,CIG,1
02/04/2021 17:37:14,VST,3
02/04/2021 17:37:14,RUN,1
02/04/2021 17:37:14,FCEL,2
02/04/2021 17:37:14,ENPH,3
02/04/2021 17:37:14,VER,1
02/04/2021 17:37:14,AG,2
02/04/2021 17:37:14,DQ,1
02/04/2021 17:37:14,CEN,1
02/04/2021 17:37:14,ORA,1
02/04/2021 17:37:14,SEDG,1
02/04/2021 17:37:14,REAL,1
02/04/2021 17:37:14,SEE,1
02/04/2021 17:37:14,JNJ,1
02/04/2021 17:37:14,DTE,3
02/04/2021 17:37:14,LAND,2
02/04/2021 17:37:14,O,5
02/04/2021 17:37:14,W,1
02/04/2021 17:37:14,OUT,1
02/04/2021 17:37:14,NEW,1
02/04/2021 17:37:14,TSM,15
02/04/2021 17:37:14,AM,3
02/04/2021 17:37:14,WORK,1
02/04/2021 17:37:14,HOME,1
02/04/2021 17:37:14,WWW,1
02/04/2021 17:37:14,HOV,1
02/04/2021 17:37:14,SHW,3
02/04/2021 17:37:14,UL,1
02/04/2021 17:37:14,UBER,1
02/04/2021 17:37:14,DISCA,6
02/04/2021 17:37:14,TGT,2
02/04/2021 17:37:14,DASH,1
02/04/2021 17:37:14,DKS,1
02/04/2021 17:37:14,VIAC,6
02/04/2021 17:37:14,UA,1
02/04/2021 17:37:14,NP,2
02/04/2021 17:37:14,SF,4
02/04/2021 17:37:14,SMH,1
02/04/2021 17:37:14,ASML,8
02/04/2021 17:37:14,MSM,2
02/04/2021 17:37:14,CRSR,1
02/04/2021 17:37:14,VUZI,2
02/04/2021 17:37:14,AMD,32
02/04/2021 17:37:14,NVDA,2
02/04/2021 17:37:14,SDGR,1
02/04/2021 17:37:14,REI,1
02/04/2021 17:37:14,AR,4
02/04/2021 17:37:14,IMO,21
02/04/2021 17:37:14,KKR,3
02/04/2021 17:37:14,EVER,1
02/04/2021 17:37:14,ADP,1
02/04/2021 17:37:14,BND,2
02/04/2021 17:37:14,WMT,2
02/04/2021 17:37:14,DPZ,1
02/04/2021 17:37:14,BK,1
02/04/2021 17:37:14,RIOT,5
02/04/2021 17:37:14,LEAP,2
02/04/2021 17:37:14,DRE,1
02/04/2021 17:37:14,QQQJ,10
02/04/2021 17:37:14,FB,6
02/04/2021 17:37:14,HEES,1
02/04/2021 17:37:14,BP,1
02/04/2021 17:37:14,GS,2
02/04/2021 17:37:14,SOL,3
02/04/2021 17:37:14,PT,5
02/04/2021 17:37:14,CLF,7
02/04/2021 17:37:14,PEAK,2
02/04/2021 17:37:14,MT,1
02/04/2021 17:37:14,HAS,1
02/04/2021 17:37:14,RBC,2
02/04/2021 17:37:14,MVIS,3
02/04/2021 17:37:14,SNDL,1
02/04/2021 17:37:14,AE,1
02/04/2021 17:37:14,LMND,2
02/04/2021 17:37:14,INTC,2
02/04/2021 17:37:14,MU,7
02/04/2021 17:37:14,MS,1
02/04/2021 17:37:14,CB,1
02/04/2021 17:37:14,ARGO,1
02/04/2021 17:37:14,EXPI,1
02/04/2021 17:37:14,TLT,3
02/04/2021 17:37:14,IBKR,2
02/04/2021 17:37:14,GLPI,2
02/04/2021 17:37:14,SU,2
02/04/2021 17:37:14,LUV,5
02/04/2021 17:37:14,UAL,4
02/04/2021 17:37:14,AAL,1
02/04/2021 17:37:14,IAG,1
02/04/2021 17:37:14,BA,2
02/04/2021 17:37:14,BSD,1
02/04/2021 17:37:14,ITT,1
02/04/2021 17:37:14,WASH,2
02/04/2021 17:37:14,SAVE,2
02/04/2021 17:37:14,WELL,2
02/04/2021 17:37:14,BJ,7
02/04/2021 17:37:14,DM,1
02/04/2021 17:37:14,MC,1
02/04/2021 17:37:14,OC,1
02/04/2021 17:37:14,V,2
02/04/2021 17:37:14,TV,4
02/04/2021 17:37:14,MN,2
02/04/2021 17:37:14,MARK,1
02/04/2021 17:37:14,PAC,1
02/04/2021 17:37:14,NGL,1
02/04/2021 17:37:14,UXIN,1
02/04/2021 17:37:14,CXW,2
02/04/2021 17:37:14,SOS,7
02/04/2021 17:37:14,ASAN,2
02/04/2021 17:37:14,NAKD,3
02/04/2021 17:37:14,UAVS,11
02/04/2021 17:37:14,HR,10
02/04/2021 17:37:14,ANY,1
02/04/2021 17:37:14,VC,2
02/04/2021 17:37:14,BYND,1
02/04/2021 17:37:14,AC,1
02/04/2021 17:37:14,SABR,1
02/04/2021 17:37:14,NHS,1
02/04/2021 17:37:14,IBM,4
02/04/2021 17:37:14,SAP,1
02/04/2021 17:37:14,DISCB,7
02/04/2021 17:37:14,DISCK,2
02/04/2021 17:37:14,KELYB,1
02/04/2021 17:37:14,FUND,1
02/04/2021 17:37:14,LTRPB,1
02/04/2021 17:37:14,WFC,1
02/04/2021 17:37:14,WDC,1
02/04/2021 17:37:14,NAT,1
02/04/2021 17:37:14,HEXO,1
02/04/2021 17:37:14,BABA,2
02/04/2021 17:37:14,ABNB,1
02/04/2021 17:37:14,ONEQ,2
02/04/2021 17:37:14,FREE,1
02/04/2021 17:37:14,MUH,1
02/04/2021 17:37:14,HD,1
02/04/2021 17:37:14,QQQM,1
02/04/2021 17:37:14,KT,1
02/04/2021 17:37:14,BGFV,1
02/04/2021 17:37:14,VZ,10
02/04/2021 17:37:14,IPOE,4
02/04/2021 17:37:14,NET,2
02/04/2021 17:37:14,SENS,1
02/04/2021 17:37:14,LMT,3
02/04/2021 17:37:14,NOC,1
02/04/2021 17:37:14,SNOW,5
02/04/2021 17:37:14,SLGG,1
02/04/2021 17:37:14,QYLD,1
02/04/2021 17:37:14,HGEN,1
02/04/2021 17:37:14,QS,2
02/04/2021 17:37:14,SQ,2
02/04/2021 17:37:14,EVGN,1
02/04/2021 17:37:14,NUE,1
02/04/2021 17:37:14,URI,1
02/04/2021 17:37:14,CRSP,11
02/04/2021 17:37:14,SALT,1
02/04/2021 17:37:14,FCF,4
02/04/2021 17:37:14,SHIP,1
02/04/2021 17:37:14,MYSZ,1
02/04/2021 17:37:14,BEAM,9
02/04/2021 17:37:14,NTLA,4
02/04/2021 17:37:14,DTIL,1
02/04/2021 17:37:14,CLLS,7
02/04/2021 17:37:14,CLXT,1
02/04/2021 17:37:14,TWST,2
02/04/2021 17:37:14,AMAT,4
02/04/2021 17:37:14,ASYS,2
02/04/2021 17:37:14,TER,2
02/04/2021 17:37:14,UMC,2
02/04/2021 17:37:14,NL,2
02/04/2021 17:37:14,Z,1
02/04/2021 17:37:14,FC,1
02/04/2021 17:37:14,RAD,2
02/04/2021 17:37:14,GOOG,9
02/04/2021 17:37:14,GOOGL,3
02/04/2021 17:37:14,SEM,1
02/04/2021 17:37:14,FSLY,1
02/04/2021 17:37:14,HPE,1
02/04/2021 17:37:14,MDB,1
02/04/2021 17:37:14,OSTK,2
02/04/2021 17:37:14,ROKU,1
02/04/2021 17:37:14,CRWD,1
02/04/2021 17:37:14,TTD,1
02/04/2021 17:37:14,TQQQ,2
02/04/2021 17:37:14,SQQQ,1
02/04/2021 17:37:14,MAX,1
02/04/2021 17:37:14,TMUS,2
02/04/2021 17:37:14,DISH,1
02/04/2021 17:37:14,VOD,1
02/04/2021 17:37:14,ESPO,1
02/04/2021 17:37:14,API,5
02/04/2021 17:37:14,VKTX,1
02/04/2021 17:37:14,FLGT,1
02/04/2021 17:37:14,MBIO,1
02/04/2021 17:37:14,ATOS,3
02/04/2021 17:37:14,AZRX,1
02/04/2021 17:37:14,DOW,1
02/04/2021 17:37:14,PINS,2
02/04/2021 17:37:14,GIK,3
02/04/2021 17:37:14,ETSY,1
02/04/2021 17:37:14,MO,4
02/04/2021 17:37:14,FTC,1
02/04/2021 17:37:14,KO,3
02/04/2021 17:37:14,PEP,1
02/04/2021 17:37:14,CWCO,1
02/04/2021 17:37:14,AWK,1
02/04/2021 17:37:14,ECL,1
02/04/2021 17:37:14,ABC,2
02/04/2021 17:37:14,TDA,2
02/04/2021 17:37:14,PFBI,1
02/04/2021 17:37:14,PEBO,1
02/04/2021 17:37:14,IEX,1
02/04/2021 17:37:14,CAPL,1
02/04/2021 17:37:14,NNOX,2
02/04/2021 17:37:14,SV,1
02/04/2021 17:37:14,GDP,6
02/04/2021 17:37:14,MMT,1
02/04/2021 17:37:14,PYPL,3
02/04/2021 17:37:14,CPS,2
02/04/2021 17:37:14,CRM,1
02/04/2021 17:37:14,UPS,3
02/04/2021 17:37:14,FI,1
02/04/2021 17:37:14,CDL,1
02/04/2021 17:37:14,MCHI,1
02/04/2021 17:37:14,KWEB,1
02/04/2021 17:37:14,III,2
02/04/2021 17:37:14,TECH,1
02/04/2021 17:37:14,FANG,1
02/04/2021 17:37:14,EOG,2
02/04/2021 17:37:14,NXPI,1
02/04/2021 17:37:14,NXP,1
02/04/2021 17:37:14,VXUS,4
02/04/2021 17:37:14,PSX,1
02/04/2021 17:37:14,DE,1
02/04/2021 17:37:14,CAT,2
02/04/2021 17:37:14,FPI,1
02/04/2021 17:37:14,WY,1
02/04/2021 17:37:14,RYN,1
02/04/2021 17:37:14,RFP,1
02/04/2021 17:37:14,UEC,1
02/04/2021 17:37:14,ESG,1
02/04/2021 17:37:14,RTX,1
02/04/2021 17:37:14,HON,1
02/04/2021 17:37:14,LHX,1
02/04/2021 17:37:14,KTOS,1
02/04/2021 17:37:14,MAXR,1
02/04/2021 17:37:14,RAVN,1
02/04/2021 17:37:14,PAVM,1
02/04/2021 17:37:14,AQMS,4
02/04/2021 17:37:14,PDAC,1
02/04/2021 17:37:14,FINV,1
02/04/2021 17:37:14,DEX,1
02/04/2021 17:37:14,NAV,1
02/04/2021 17:37:14,CPE,1
02/04/2021 17:37:14,CME,1
02/04/2021 17:37:14,SUNW,1
02/04/2021 17:37:14,BBW,2
02/04/2021 17:37:14,GPC,1
02/04/2021 17:37:14,EARS,1
02/04/2021 17:37:14,APPS,1
02/04/2021 17:37:14,GNK,1
02/04/2021 17:37:14,BHP,1
02/04/2021 17:37:14,MARA,1
02/04/2021 17:37:14,EBON,2
02/04/2021 17:37:14,CVM,2
02/04/2021 17:37:14,AMTX,2
02/04/2021 17:37:14,RDHL,1
02/04/2021 17:37:14,PLL,1
02/04/2021 17:37:14,ALB,1
02/04/2021 17:37:14,ERIC,1
02/04/2021 17:37:14,VEON,1
02/04/2021 17:37:14,WKEY,1
03/04/2021 14:05:32,GME,280
03/04/2021 14:05:32,TD,15
03/04/2021 14:05:32,GOOD,2
03/04/2021 14:05:32,JOB,1
03/04/2021 14:05:32,T,30
03/04/2021 14:05:32,FAT,1
03/04/2021 14:05:32,ONE,7
03/04/2021 14:05:32,LIFE,1
03/04/2021 14:05:32,GD,1
03/04/2021 14:05:32,VERY,7
03/04/2021 14:05:32,DRE,2
03/04/2021 14:05:32,GF,1
03/04/2021 14:05:32,GO,3
03/04/2021 14:05:32,D,13
03/04/2021 14:05:32,SON,1
03/04/2021 14:05:32,IT,10
03/04/2021 14:05:32,LOVE,4
03/04/2021 14:05:32,AMC,104
03/04/2021 14:05:32,BB,24
03/04/2021 14:05:32,SV,1
03/04/2021 14:05:32,MO,3
03/04/2021 14:05:32,ANY,2
03/04/2021 14:05:32,Y,29
03/04/2021 14:05:32,EDIT,7
03/04/2021 14:05:32,U,20
03/04/2021 14:05:32,PLTR,184
03/04/2021 14:05:32,MRNA,1
03/04/2021 14:05:32,NOK,3
03/04/2021 14:05:32,MP,11
03/04/2021 14:05:32,WOW,2
03/04/2021 14:05:32,TSLA,153
03/04/2021 14:05:32,J,13
03/04/2021 14:05:32,EOD,1
03/04/2021 14:05:32,SAIC,1
03/04/2021 14:05:32,CIA,1
03/04/2021 14:05:32,CEO,26
03/04/2021 14:05:32,ON,4
03/04/2021 14:05:32,WKHS,3
03/04/2021 14:05:32,R,12
03/04/2021 14:05:32,DIS,4
03/04/2021 14:05:32,CC,6
03/04/2021 14:05:32,AMD,58
03/04/2021 14:05:32,MU,3
03/04/2021 14:05:32,F,17
03/04/2021 14:05:32,K,9
03/04/2021 14:05:32,M,7
03/04/2021 14:05:32,PM,26
03/04/2021 14:05:32,MS,9
03/04/2021 14:05:32,FTC,1
03/04/2021 14:05:32,IRS,3
03/04/2021 14:05:32,HR,5
03/04/2021 14:05:32,FOX,1
03/04/2021 14:05:32,ALE,1
03/04/2021 14:05:32,W,4
03/04/2021 14:05:32,IMO,27
03/04/2021 14:05:32,TSM,38
03/04/2021 14:05:32,SMH,4
03/04/2021 14:05:32,X,34
03/04/2021 14:05:32,ASML,5
03/04/2021 14:05:32,MSM,2
03/04/2021 14:05:32,AI,8
03/04/2021 14:05:32,NVDA,3
03/04/2021 14:05:32,CAN,1
03/04/2021 14:05:32,ASX,3
03/04/2021 14:05:32,SP,3
03/04/2021 14:05:32,INTC,8
03/04/2021 14:05:32,CRSR,5
03/04/2021 14:05:32,VUZI,2
03/04/2021 14:05:32,IBM,11
03/04/2021 14:05:32,BIG,2
03/04/2021 14:05:32,ALL,5
03/04/2021 14:05:32,HUGE,3
03/04/2021 14:05:32,BK,4
03/04/2021 14:05:32,WF,1
03/04/2021 14:05:32,MVIS,56
03/04/2021 14:05:32,CAT,3
03/04/2021 14:05:32,RIDE,2
03/04/2021 14:05:32,LAZR,3
03/04/2021 14:05:32,AR,9
03/04/2021 14:05:32,BYD,2
03/04/2021 14:05:32,MSFT,12
03/04/2021 14:05:32,C,10
03/04/2021 14:05:32,GL,3
03/04/2021 14:05:32,IP,8
03/04/2021 14:05:32,ATH,7
03/04/2021 14:05:32,O,6
03/04/2021 14:05:32,V,3
03/04/2021 14:05:32,RKT,26
03/04/2021 14:05:32,OC,1
03/04/2021 14:05:32,PS,4
03/04/2021 14:05:32,ASO,13
03/04/2021 14:05:32,SO,1
03/04/2021 14:05:32,BOOM,1
03/04/2021 14:05:32,CLDR,1
03/04/2021 14:05:32,CCL,2
03/04/2021 14:05:32,SNDL,4
03/04/2021 14:05:32,TY,2
03/04/2021 14:05:32,MC,4
03/04/2021 14:05:32,OI,2
03/04/2021 14:05:32,NIO,12
03/04/2021 14:05:32,WH,1
03/04/2021 14:05:32,AAPL,8
03/04/2021 14:05:32,AMZN,5
03/04/2021 14:05:32,BLNK,4
03/04/2021 14:05:32,OR,5
03/04/2021 14:05:32,REAL,1
03/04/2021 14:05:32,OGI,1
03/04/2021 14:05:32,LEAP,4
03/04/2021 14:05:32,GNUS,2
03/04/2021 14:05:32,NYC,1
03/04/2021 14:05:32,B,45
03/04/2021 14:05:32,OUT,3
03/04/2021 14:05:32,NEXT,2
03/04/2021 14:05:32,Z,1
03/04/2021 14:05:32,TA,5
03/04/2021 14:05:32,BSD,1
03/04/2021 14:05:32,AT,2
03/04/2021 14:05:32,OSB,3
03/04/2021 14:05:32,UFI,1
03/04/2021 14:05:32,LL,2
03/04/2021 14:05:32,UFPI,1
03/04/2021 14:05:32,CFB,1
03/04/2021 14:05:32,TREX,2
03/04/2021 14:05:32,RFP,4
03/04/2021 14:05:32,GM,18
03/04/2021 14:05:32,MELI,2
03/04/2021 14:05:32,TDA,3
03/04/2021 14:05:32,NUE,1
03/04/2021 14:05:32,CLF,4
03/04/2021 14:05:32,AM,3
03/04/2021 14:05:32,UAL,3
03/04/2021 14:05:32,PYPL,4
03/04/2021 14:05:32,SLGG,1
03/04/2021 14:05:32,VIAC,17
03/04/2021 14:05:32,PLL,1
03/04/2021 14:05:32,NC,1
03/04/2021 14:05:32,TV,4
03/04/2021 14:05:32,UI,10
03/04/2021 14:05:32,CNK,1
03/04/2021 14:05:32,IMAX,1
03/04/2021 14:05:32,AA,6
03/04/2021 14:05:32,L,2
03/04/2021 14:05:32,TIGR,3
03/04/2021 14:05:32,UPST,1
03/04/2021 14:05:32,IQ,1
03/04/2021 14:05:32,STWD,1
03/04/2021 14:05:32,SE,1
03/04/2021 14:05:32,QCOM,2
03/04/2021 14:05:32,DTE,1
03/04/2021 14:05:32,PRPL,2
03/04/2021 14:05:32,CR,1
03/04/2021 14:05:32,UNIT,5
03/04/2021 14:05:32,MT,3
03/04/2021 14:05:32,DE,1
03/04/2021 14:05:32,HRC,1
03/04/2021 14:05:32,SHI,1
03/04/2021 14:05:32,SNOW,2
03/04/2021 14:05:32,TTM,4
03/04/2021 14:05:32,ACN,1
03/04/2021 14:05:32,CTSH,1
03/04/2021 14:05:32,INFY,1
03/04/2021 14:05:32,JP,2
03/04/2021 14:05:32,TM,1
03/04/2021 14:05:32,VIACA,1
03/04/2021 14:05:32,DISCA,1
03/04/2021 14:05:32,USA,11
03/04/2021 14:05:32,NICE,1
03/04/2021 14:05:32,NNOX,4
03/04/2021 14:05:32,PLAY,2
03/04/2021 14:05:32,DKNG,1
03/04/2021 14:05:32,H,1
03/04/2021 14:05:32,OCGN,3
03/04/2021 14:05:32,UK,5
03/04/2021 14:05:32,G,1
03/04/2021 14:05:32,ED,1
03/04/2021 14:05:32,JOBS,1
03/04/2021 14:05:32,PLAN,1
03/04/2021 14:05:32,NP,2
03/04/2021 14:05:32,ATV,1
03/04/2021 14:05:32,HOFV,1
03/04/2021 14:05:32,HEAR,1
03/04/2021 14:05:32,SEE,2
03/04/2021 14:05:32,TRUE,1
03/04/2021 14:05:32,TLT,4
03/04/2021 14:05:32,PEAK,1
03/04/2021 14:05:32,CDR,1
03/04/2021 14:05:32,KOD,1
03/04/2021 14:05:32,BC,1
03/04/2021 14:05:32,DM,1
03/04/2021 14:05:32,MN,2
03/04/2021 14:05:32,TEAM,2
03/04/2021 14:05:32,BE,1
03/04/2021 14:05:32,FOR,2
03/04/2021 14:05:32,ARE,3
03/04/2021 14:05:32,PPL,3
03/04/2021 14:05:32,EVER,1
03/04/2021 14:05:32,NOW,3
03/04/2021 14:05:32,WELL,1
03/04/2021 14:05:32,PACK,1
03/04/2021 14:05:32,HAS,2
03/04/2021 14:05:32,NEW,1
03/04/2021 14:05:32,PAC,2
03/04/2021 14:05:32,NAKD,1
03/04/2021 14:05:32,CCIV,1
03/04/2021 14:05:32,CTRM,2
03/04/2021 14:05:32,RUN,1
03/04/2021 14:05:32,SINO,1
03/04/2021 14:05:32,ASAN,2
03/04/2021 14:05:32,HSBC,1
03/04/2021 14:05:32,RAD,1
03/04/2021 14:05:32,ATRI,1
03/04/2021 14:05:32,CRM,1
03/04/2021 14:05:32,ITT,2
03/04/2021 14:05:32,PEG,2
03/04/2021 14:05:32,OPTT,1
03/04/2021 14:05:32,GS,4
03/04/2021 14:05:32,GOOG,1
03/04/2021 14:05:32,AEP,1
03/04/2021 14:05:32,PG,1
03/04/2021 14:05:32,WGO,1
03/04/2021 14:05:32,ACY,1
03/04/2021 14:05:32,ATO,1
03/04/2021 14:05:32,LIVE,1
03/04/2021 14:05:32,FB,18
03/04/2021 14:05:32,BP,1
03/04/2021 14:05:32,APHA,35
03/04/2021 14:05:32,TLRY,18
03/04/2021 14:05:32,VFF,1
03/04/2021 14:05:32,CGC,4
03/04/2021 14:05:32,CBD,1
03/04/2021 14:05:32,THC,1
03/04/2021 14:05:32,SSPK,1
03/04/2021 14:05:32,FSD,33
03/04/2021 14:05:32,ICE,8
03/04/2021 14:05:32,UBER,1
03/04/2021 14:05:32,ESP,7
03/04/2021 14:05:32,SSNC,1
03/04/2021 14:05:32,CAR,1
03/04/2021 14:05:32,CARS,1
03/04/2021 14:05:32,BND,2
03/04/2021 14:05:32,FSR,2
03/04/2021 14:05:32,CFO,5
03/04/2021 14:05:32,CPA,1
03/04/2021 14:05:32,ID,1
03/04/2021 14:05:32,ASC,1
03/04/2021 14:05:32,DL,1
03/04/2021 14:05:32,QS,3
03/04/2021 14:05:32,ESPO,2
03/04/2021 14:05:32,VC,2
03/04/2021 14:05:32,TTWO,1
03/04/2021 14:05:32,LEO,6
03/04/2021 14:05:32,GDP,4
03/04/2021 14:05:32,XPEV,1
03/04/2021 14:05:32,LI,2
03/04/2021 14:05:32,ICLN,2
03/04/2021 14:05:32,NOVA,4
03/04/2021 14:05:32,VXUS,1
03/04/2021 14:05:32,GEO,1
03/04/2021 14:05:32,LTHM,1
03/04/2021 14:05:32,QQQ,3
03/04/2021 14:05:32,EYES,2
03/04/2021 14:05:32,PLUG,3
03/04/2021 14:05:32,HON,1
03/04/2021 14:05:32,NJR,1
03/04/2021 14:05:32,LLY,1
03/04/2021 14:05:32,BABA,1
03/04/2021 14:05:32,GE,1
03/04/2021 14:05:32,BLDP,1
03/04/2021 14:05:32,FOLD,1
03/04/2021 14:05:32,APSG,1
03/04/2021 14:05:32,IPOE,1
03/04/2021 14:05:32,NAV,1
03/04/2021 14:05:32,SPCE,2
03/04/2021 14:05:32,VICI,3
03/04/2021 14:05:32,QSR,1
03/04/2021 14:05:32,PK,1
03/04/2021 14:05:32,ABC,2
03/04/2021 14:05:32,JNJ,1
03/04/2021 14:05:32,JPM,4
03/04/2021 14:05:32,MMM,1
03/04/2021 14:05:32,COST,1
03/04/2021 14:05:32,WMT,3
03/04/2021 14:05:32,SBUX,1
03/04/2021 14:05:32,VZ,4
03/04/2021 14:05:32,WM,1
03/04/2021 14:05:32,FCF,1
03/04/2021 14:05:32,MRK,1
03/04/2021 14:05:32,VRTX,1
03/04/2021 14:05:32,BGFV,1
03/04/2021 14:05:32,KT,1
03/04/2021 14:05:32,STOR,1
03/04/2021 14:05:32,UNFI,1
03/04/2021 14:05:32,WFC,3
03/04/2021 14:05:32,BX,1
03/04/2021 14:05:32,JKS,1
03/04/2021 14:05:32,CSIQ,1
03/04/2021 14:05:32,LUMN,1
03/04/2021 14:05:32,HD,1
03/04/2021 14:05:32,LOW,1
03/04/2021 14:05:32,TGT,1
03/04/2021 14:05:32,TMUS,1
03/04/2021 14:05:32,AP,3
03/04/2021 14:05:32,VOYA,1
03/04/2021 14:05:32,IBKR,1
03/04/2021 14:05:32,SA,1
03/04/2021 14:05:32,AE,1
03/04/2021 14:05:32,MGNI,2
03/04/2021 14:05:32,PERI,4
03/04/2021 14:05:32,PUBM,1
03/04/2021 14:05:32,TTD,4
03/04/2021 14:05:32,FUBO,2
03/04/2021 14:05:32,CAPL,1
03/04/2021 14:05:32,LMT,1
03/04/2021 14:05:32,ORC,1
03/04/2021 14:05:32,PSEC,2
03/04/2021 14:05:32,AGNC,1
03/04/2021 14:05:32,NLY,1
03/04/2021 14:05:32,PFLT,1
03/04/2021 14:05:32,HRZN,1
03/04/2021 14:05:32,OCCI,1
03/04/2021 14:05:32,GAIN,1
03/04/2021 14:05:32,ABB,1
03/04/2021 14:05:32,VOD,1
03/04/2021 14:05:32,BBL,1
03/04/2021 14:05:32,KO,3
03/04/2021 14:05:32,PEP,1
03/04/2021 14:05:32,GPS,1
03/04/2021 14:05:32,SNAP,2
03/04/2021 14:05:32,SG,1
